time,addr,bus,data
802.0671561519999,740,2,e8000000d3
802.0671561519999,608,0,0800040000000379
802.0671561519999,608,130,0800040000000379
802.0671561519999,170,0,1a6f1a6f1a6f1a6f
802.0671561519999,170,130,1a6f1a6f1a6f1a6f
802.0671561519999,452,0,043e1c0800004073
802.0671561519999,452,130,043e1c0800004073
802.0671561519999,513,0,01ee03d60fa5
802.0671561519999,321,129,00000046
802.0671561519999,513,130,01ee03d60fa5
802.0671561519999,512,128,00000000040e
802.0671561519999,1568,0,10000027b0400000
802.0671561519999,1568,130,10000027b0400000
802.0671561519999,466,130,f830f4ec02f6704b
802.0671561519999,467,0,00a8418100000046
802.0671561519999,467,130,00a8418100000046
802.0671561519999,800,0,0001ff000000002b
802.0671561519999,800,130,0001ff000000002b
802.0671561519999,951,0,0000000000000008
802.0671561519999,951,130,0000000000000008
802.0671561519999,1161,2,0000000000000008
802.0671561519999,1161,128,0000000000000008
802.0671561519999,1162,2,0000000000000048
802.0671561519999,1162,128,0000000000000048
802.071686309,4097,CarState,ffffffff00000000
802.071686309,4098,CarState,ffffd8f0000010bd
802.071686309,4099,CarState,002712
802.071686309,4096,CarState,0000000000000000
802.077158131,37,0,0ff9000050000085
802.077158131,37,130,0ff9000050000085
802.077158131,36,0,01ff01f1420380e3
802.077158131,36,130,01ff01f1420380e3
802.077158131,740,128,d3000000be
802.077158131,296,129,f40190830037
802.077158131,835,128,fb1063c00000007c
802.077158131,643,128,0000000000008c
802.077158131,705,0,00025c01a8d200a4
802.077158131,705,130,00025c01a8d200a4
802.077158131,170,0,1a6f1a6f1a6f1a6f
802.077158131,170,130,1a6f1a6f1a6f1a6f
802.077158131,186,0,01f100b0
802.077158131,186,130,01f100b0
802.077158131,548,0,0000000000000008
802.077158131,548,130,0000000000000008
802.077158131,552,0,800000ae
802.077158131,552,130,800000ae
802.077158131,576,1,a000100100100100
802.077158131,577,1,a000100100100100
802.077158131,580,1,a000100100100100
802.077158131,581,1,a000100100100100
802.077158131,584,1,a000010000000001
802.077158131,610,0,0000000b74
802.077158131,610,130,0000000b74
802.077158131,426,0,0000000000b1
802.077158131,426,130,0000000000b1
802.081920267,4097,CarState,ffffffff00000000
802.081920267,4098,CarState,ffffd8f0000010bd
802.081920267,4099,CarState,002712
802.081920267,4096,CarState,0000000000000000
802.08715709,180,0,00000000cc000088
802.08715709,180,130,00000000cc000088
802.08715709,37,0,0ff9000040000075
802.08715709,37,130,0ff9000040000075
802.08715709,547,0,000000000000002d
802.08715709,547,130,000000000000002d
802.08715709,36,0,01ff01f1420380e3
802.08715709,36,130,01ff01f1420380e3
802.08715709,740,128,d5000000c0
802.08715709,608,0,080004000000087e
802.08715709,608,130,080004000000087e
802.08715709,170,0,1a6f1a6f1a6f1a6f
802.08715709,170,130,1a6f1a6f1a6f1a6f
802.08715709,513,0,01ec03d60080
802.08715709,321,129,00000046
802.08715709,513,130,01ec03d60080
802.08715709,512,128,0000000005b8
802.08715709,528,1,b1fff800000000c2
802.08715709,529,1,b1fff800000000c3
802.091226934,4097,CarState,ffffffff00000000
802.091226934,4098,CarState,ffffd88b0000101e
802.091226934,4099,CarState,002712
802.091226934,4096,CarState,0000000000000000
802.0971498499999,542,1,b12564ecd000001e
802.0971498499999,543,1,b105c406200000c9
802.0971498499999,37,0,0ff9000050000085
802.0971498499999,37,130,0ff9000050000085
802.0971498499999,544,1,b1000000000000db
802.0971498499999,36,0,020001f1420580e7
802.0971498499999,545,1,b1000000000000dc
802.0971498499999,36,130,020001f1420580e7
802.0971498499999,546,1,b100640000040449
802.0971498499999,547,1,b1000000000000de
802.0971498499999,548,1,b1000000000000df
802.0971498499999,549,1,b1fe0000000404e6
802.0971498499999,740,128,d7000000c2
802.0971498499999,740,2,ec000000d7
802.0971498499999,452,0,043c1c0800004071
802.0971498499999,452,130,043c1c0800004071
802.0971498499999,186,0,01f100b0
802.0971498499999,186,130,01f100b0
802.0971498499999,548,0,0000000000000008
802.0971498499999,548,130,0000000000000008
802.0971498499999,466,0,f830f4ec02f7704c
802.0971498499999,466,130,f830f4ec02f7704c
802.0971498499999,467,0,00a8418100000046
802.0971498499999,467,130,00a8418100000046
802.0971498499999,530,1,b1043200e80001ec
802.0971498499999,531,1,b1fff800000000c5
802.0971498499999,532,1,b1fff800000000c6
802.0971498499999,533,1,b11c90f2e000014f
802.0971498499999,534,1,b1fff800000000c8
802.0971498499999,535,1,b1fff800000000c9
802.0971498499999,536,1,b1087a050000207a
802.0971498499999,537,1,b1042e00e00001e7
802.0971498499999,538,1,b1176ade40000074
802.0971498499999,539,1,b10a00ece00008b4
802.0971498499999,540,1,b10c54056000009c
802.0971498499999,541,1,b12066f2800010e0
802.0971498499999,304,1,000003ff00003a
802.101982142,4097,CarState,ffffffff00000000
802.101982142,4098,CarState,ffffd8f00000101e
802.101982142,4099,CarState,002712
802.101982142,4096,CarState,0000000000000000
802.107161517,180,0,00000000cc000088
802.107161517,180,130,00000000cc000088
802.107161517,37,0,0ff9000040000075
802.107161517,37,130,0ff9000040000075
802.107161517,547,0,000000000000002d
802.107161517,547,130,000000000000002d
802.107161517,464,0,0000100000a2008b
802.107161517,464,130,0000100000a2008b
802.107161517,36,0,020001f3420380e7
802.107161517,36,130,020001f3420380e7
802.107161517,740,128,d9000000c4
802.107161517,296,129,f40190830037
802.107161517,835,128,fb1063c00000007c
802.107161517,643,128,0000000000008c
802.107161517,550,1,b1000000000000e1
802.107161517,836,128,0000010000000050
802.107161517,551,1,b1000000000000e2
802.107161517,740,2,ee000000d9
802.107161517,705,0,00025401a7d2009b
802.107161517,552,1,b1f63d7044c8
802.107161517,705,130,00025401a7d2009b
802.107161517,553,1,b100646244ec
802.107161517,608,0,0800030000000378
802.107161517,608,130,0800030000000378
802.107161517,170,0,1a6f1a6f1a6f1a6f
802.107161517,170,0,1a6f1a6f1a6f1a6f
802.107161517,554,1,b10000c244e9
802.107161517,170,130,1a6f1a6f1a6f1a6f
802.107161517,170,130,1a6f1a6f1a6f1a6f
802.107161517,555,1,b1fe0090c83a
802.107161517,556,1,b1fe03a048ce
802.107161517,557,1,b10203b248e5
802.107161517,558,1,b1f400a048c3
802.107161517,559,1,b1020092c844
802.107161517,452,0,043c1c0800004071
802.107161517,452,130,043c1c0800004071
802.107161517,560,1,b17fff3eb5005b
802.107161517,561,1,b101f5f2000003d7
802.107161517,562,1,b100fe00fe00fee7
802.107161517,849,0,00000000
802.107161517,849,130,00000000
802.107161517,513,0,01ed03d6013d
802.107161517,321,129,00000046
802.107161517,513,130,01ed03d6013d
802.107161517,512,128,0000000006b7
802.107161517,552,0,800000ae
802.107161517,552,130,800000ae
802.107161517,800,0,0001ff000000002b
802.107161517,800,130,0001ff000000002b
802.107161517,610,0,0000000b74
802.107161517,610,130,0000000b74
802.107161517,832,1,5b03ff00000000a8
802.107161517,833,1,5b03ff00000000a9
802.107161517,834,1,5b03ff00000000aa
802.107161517,835,1,5b03ff00000000ab
802.107161517,916,0,0000
802.107161517,916,130,0000
802.107161517,869,128,00000080fc0008
802.107161517,870,128,007207ff09fe00
802.1147561,4100,UbloxGnss,000001fb08511210
802.1172133919999,186,0,01f300b2
802.1172133919999,186,130,01f300b2
802.1172133919999,548,0,0000000000000008
802.1172133919999,836,1,5b03ff00000000ac
802.1172133919999,837,1,5b03ff00000000ad
802.1172133919999,867,1,5bf92a06d60000c8
802.1172133919999,868,1,5b000008000000d2
802.1202317249999,4097,CarState,ffffffff00000000
802.1202317249999,4098,CarState,ffffd88b0000106e
802.1202317249999,4099,CarState,002712
802.1202317249999,4096,CarState,0000000000000000
802.124492559,4097,CarState,ffffffff00000000
802.124492559,4098,CarState,ffffd88b0000106e
802.124492559,4099,CarState,002712
802.124492559,4096,CarState,0000000000000000
802.127197559,37,0,0ff9000040000075
802.127197559,37,130,0ff9000040000075
802.127197559,36,0,020001f1420380e5
802.127197559,36,130,020001f1420380e5
802.127197559,740,128,db000000c6
802.127197559,740,128,dd000000c8
802.127197559,608,0,0800040000000076
802.127197559,608,130,0800040000000076
802.127197559,170,0,1a6f1a6f1a6f1a6f
802.127197559,170,130,1a6f1a6f1a6f1a6f
802.127197559,548,130,0000000000000008
802.127197559,513,0,01ee03d502e0
802.127197559,321,129,00000046
802.127197559,512,128,000000000701
802.127197559,552,0,800000ae
802.127197559,552,130,800000ae
802.127197559,466,0,f830f4ec02f6704b
802.127197559,466,130,f830f4ec02f6704b
802.127197559,576,1,c000100100100100
802.127197559,577,1,c000100100100100
802.127197559,580,1,c000100100100100
802.127197559,581,1,c000100100100100
802.127197559,584,1,c000010000000001
802.127197559,467,0,00a8418100000046
802.127197559,467,130,00a8418100000046
802.127197559,426,0,0000000000b1
802.127197559,426,130,0000000000b1
802.127197559,352,129,0000081201319c51
802.127197559,353,129,001e0000008007
802.127197559,869,1,5b000000000000cb
802.127197559,880,1,5b07ff00000000dc
802.127197559,881,1,5b07ff00000000dd
802.127197559,882,1,5b07ff00000000de
802.127197559,883,1,5b07ff00000000df
802.127197559,884,1,5b02e6070c603065
802.127197559,885,1,5b003100066148bb
802.127197559,896,1,5b000000000000e6
802.127197559,897,1,5b000000000000e7
802.127197559,898,1,5b000082000052bc
802.127197559,899,1,5b7bd68660c000e0
802.127197559,1126,1,2420b1
802.132276361,4097,CarState,ffffffff00000000
802.132276361,4098,CarState,ffffd88b0000106e
802.132276361,4099,CarState,002712
802.132276361,4096,CarState,0000000000000000
802.1371731309999,180,0,00000000cc000088
802.1371731309999,180,130,00000000cc000088
802.1371731309999,37,0,0ff9000050000085
802.1371731309999,37,130,0ff9000050000085
802.1371731309999,547,0,000000000000002d
802.1371731309999,547,130,000000000000002d
802.1371731309999,464,0,0000100000a2008b
802.1371731309999,464,130,0000100000a2008b
802.1371731309999,36,0,020001f1420380e5
802.1371731309999,36,130,020001f1420380e5
802.1371731309999,740,128,df000000ca
802.1371731309999,296,129,f40190830037
802.1371731309999,835,128,fb1063c00000007c
802.1371731309999,643,128,0000000000008c
802.1371731309999,740,2,f2000000dd
802.1371731309999,705,0,00024601a5d2008b
802.1371731309999,705,130,00024601a5d2008b
802.1371731309999,170,0,1a6f1a6f1a6f1a6f
802.1371731309999,170,130,1a6f1a6f1a6f1a6f
802.1371731309999,513,130,01ee03d502e0
802.1371731309999,528,1,b2fff800000000c3
802.1371731309999,529,1,b2fff800000000c4
802.141461152,4097,CarState,ffffffff00000000
802.141461152,4098,CarState,ffffd8f00000106e
802.141461152,4099,CarState,002712
802.141461152,4096,CarState,0000000000000000
802.147152402,542,1,b214cee0d000107c
802.147152402,543,1,b205c606200000cc
802.147152402,37,0,0ff9000050000085
802.147152402,37,130,0ff9000050000085
802.147152402,544,1,b2000000000000dc
802.147152402,36,0,01ff01f1420380e3
802.147152402,545,1,b2000000000000dd
802.147152402,36,130,01ff01f1420380e3
802.147152402,546,1,b20064000004044a
802.147152402,547,1,b2000000000000df
802.147152402,548,1,b2000000000000e0
802.147152402,549,1,b2fe0000000404e7
802.147152402,740,128,e1000000cc
802.147152402,608,0,0800040000000e84
802.147152402,608,130,0800040000000e84
802.147152402,170,0,1a6f1a6f1a6f1a6f
802.147152402,170,130,1a6f1a6f1a6f1a6f
802.147152402,452,0,043d1c0800004072
802.147152402,452,130,043d1c0800004072
802.147152402,186,0,01f100b0
802.147152402,186,130,01f100b0
802.147152402,548,0,0000000000000008
802.147152402,548,130,0000000000000008
802.147152402,321,129,00000046
802.147152402,512,128,000000000832
802.147152402,552,0,800000ae
802.147152402,552,130,800000ae
802.147152402,530,1,b2043200e80001ed
802.147152402,531,1,b2fff800000000c6
802.147152402,532,1,b2fff800000000c7
802.147152402,533,1,b21c92f2e0000152
